race_id,race_year,round,circuit_id,name,ingestion_date,race_timestamp
942,2015,16,69,United States Grand Prix,2024-10-07T11:40:53.013Z,2015-10-25T19:00:00.000Z
943,2015,17,32,Mexican Grand Prix,2024-10-07T11:40:53.013Z,2015-11-01T19:00:00.000Z
944,2015,18,18,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,2015-11-15T16:00:00.000Z
945,2015,19,24,Abu Dhabi Grand Prix,2024-10-07T11:40:53.013Z,2015-11-29T13:00:00.000Z
1,2009,1,1,Australian Grand Prix,2024-10-07T11:40:53.013Z,2009-03-29T06:00:00.000Z
2,2009,2,2,Malaysian Grand Prix,2024-10-07T11:40:53.013Z,2009-04-05T09:00:00.000Z
3,2009,3,17,Chinese Grand Prix,2024-10-07T11:40:53.013Z,2009-04-19T07:00:00.000Z
4,2009,4,3,Bahrain Grand Prix,2024-10-07T11:40:53.013Z,2009-04-26T12:00:00.000Z
5,2009,5,4,Spanish Grand Prix,2024-10-07T11:40:53.013Z,2009-05-10T12:00:00.000Z
6,2009,6,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,2009-05-24T12:00:00.000Z
7,2009,7,5,Turkish Grand Prix,2024-10-07T11:40:53.013Z,2009-06-07T12:00:00.000Z
8,2009,8,9,British Grand Prix,2024-10-07T11:40:53.013Z,2009-06-21T12:00:00.000Z
9,2009,9,20,German Grand Prix,2024-10-07T11:40:53.013Z,2009-07-12T12:00:00.000Z
10,2009,10,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,2009-07-26T12:00:00.000Z
11,2009,11,12,European Grand Prix,2024-10-07T11:40:53.013Z,2009-08-23T12:00:00.000Z
12,2009,12,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,2009-08-30T12:00:00.000Z
13,2009,13,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,2009-09-13T12:00:00.000Z
14,2009,14,15,Singapore Grand Prix,2024-10-07T11:40:53.013Z,2009-09-27T12:00:00.000Z
15,2009,15,22,Japanese Grand Prix,2024-10-07T11:40:53.013Z,2009-10-04T05:00:00.000Z
16,2009,16,18,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,2009-10-18T16:00:00.000Z
17,2009,17,24,Abu Dhabi Grand Prix,2024-10-07T11:40:53.013Z,2009-11-01T11:00:00.000Z
90,2004,1,1,Australian Grand Prix,2024-10-07T11:40:53.013Z,null
91,2004,2,2,Malaysian Grand Prix,2024-10-07T11:40:53.013Z,null
92,2004,3,3,Bahrain Grand Prix,2024-10-07T11:40:53.013Z,null
93,2004,4,21,San Marino Grand Prix,2024-10-07T11:40:53.013Z,null
94,2004,5,4,Spanish Grand Prix,2024-10-07T11:40:53.013Z,null
95,2004,6,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
96,2004,7,20,European Grand Prix,2024-10-07T11:40:53.013Z,null
97,2004,8,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
98,2004,9,19,United States Grand Prix,2024-10-07T11:40:53.013Z,null
99,2004,10,8,French Grand Prix,2024-10-07T11:40:53.013Z,null
100,2004,11,9,British Grand Prix,2024-10-07T11:40:53.013Z,null
101,2004,12,10,German Grand Prix,2024-10-07T11:40:53.013Z,null
102,2004,13,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,null
103,2004,14,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
104,2004,15,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
105,2004,16,17,Chinese Grand Prix,2024-10-07T11:40:53.013Z,null
106,2004,17,22,Japanese Grand Prix,2024-10-07T11:40:53.013Z,null
107,2004,18,18,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,null
467,1982,1,30,South African Grand Prix,2024-10-07T11:40:53.013Z,null
468,1982,2,36,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,null
469,1982,3,43,United States Grand Prix West,2024-10-07T11:40:53.013Z,null
470,1982,4,21,San Marino Grand Prix,2024-10-07T11:40:53.013Z,null
471,1982,5,40,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
472,1982,6,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
473,1982,7,37,Detroit Grand Prix,2024-10-07T11:40:53.013Z,null
474,1982,8,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
475,1982,9,39,Dutch Grand Prix,2024-10-07T11:40:53.013Z,null
476,1982,10,38,British Grand Prix,2024-10-07T11:40:53.013Z,null
477,1982,11,34,French Grand Prix,2024-10-07T11:40:53.013Z,null
478,1982,12,10,German Grand Prix,2024-10-07T11:40:53.013Z,null
479,1982,13,23,Austrian Grand Prix,2024-10-07T11:40:53.013Z,null
480,1982,14,41,Swiss Grand Prix,2024-10-07T11:40:53.013Z,null
481,1982,15,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
482,1982,16,44,Caesars Palace Grand Prix,2024-10-07T11:40:53.013Z,null
305,1991,1,33,United States Grand Prix,2024-10-07T11:40:53.013Z,null
306,1991,2,18,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,null
307,1991,3,21,San Marino Grand Prix,2024-10-07T11:40:53.013Z,null
308,1991,4,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
309,1991,5,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
310,1991,6,32,Mexican Grand Prix,2024-10-07T11:40:53.013Z,null
311,1991,7,8,French Grand Prix,2024-10-07T11:40:53.013Z,null
312,1991,8,9,British Grand Prix,2024-10-07T11:40:53.013Z,null
313,1991,9,10,German Grand Prix,2024-10-07T11:40:53.013Z,null
314,1991,10,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,null
315,1991,11,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
316,1991,12,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
317,1991,13,27,Portuguese Grand Prix,2024-10-07T11:40:53.013Z,null
318,1991,14,4,Spanish Grand Prix,2024-10-07T11:40:53.013Z,null
319,1991,15,22,Japanese Grand Prix,2024-10-07T11:40:53.013Z,null
320,1991,16,29,Australian Grand Prix,2024-10-07T11:40:53.013Z,null
273,1993,1,30,South African Grand Prix,2024-10-07T11:40:53.013Z,null
274,1993,2,18,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,null
275,1993,3,31,European Grand Prix,2024-10-07T11:40:53.013Z,null
276,1993,4,21,San Marino Grand Prix,2024-10-07T11:40:53.013Z,null
277,1993,5,4,Spanish Grand Prix,2024-10-07T11:40:53.013Z,null
278,1993,6,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
279,1993,7,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
280,1993,8,8,French Grand Prix,2024-10-07T11:40:53.013Z,null
281,1993,9,9,British Grand Prix,2024-10-07T11:40:53.013Z,null
282,1993,10,10,German Grand Prix,2024-10-07T11:40:53.013Z,null
283,1993,11,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,null
284,1993,12,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
285,1993,13,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
286,1993,14,27,Portuguese Grand Prix,2024-10-07T11:40:53.013Z,null
287,1993,15,22,Japanese Grand Prix,2024-10-07T11:40:53.013Z,null
288,1993,16,29,Australian Grand Prix,2024-10-07T11:40:53.013Z,null
224,1996,1,1,Australian Grand Prix,2024-10-07T11:40:53.013Z,null
225,1996,2,18,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,null
226,1996,3,25,Argentine Grand Prix,2024-10-07T11:40:53.013Z,null
227,1996,4,20,European Grand Prix,2024-10-07T11:40:53.013Z,null
228,1996,5,21,San Marino Grand Prix,2024-10-07T11:40:53.013Z,null
229,1996,6,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
230,1996,7,4,Spanish Grand Prix,2024-10-07T11:40:53.013Z,null
231,1996,8,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
232,1996,9,8,French Grand Prix,2024-10-07T11:40:53.013Z,null
233,1996,10,9,British Grand Prix,2024-10-07T11:40:53.013Z,null
234,1996,11,10,German Grand Prix,2024-10-07T11:40:53.013Z,null
235,1996,12,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,null
236,1996,13,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
237,1996,14,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
238,1996,15,27,Portuguese Grand Prix,2024-10-07T11:40:53.013Z,null
239,1996,16,22,Japanese Grand Prix,2024-10-07T11:40:53.013Z,null
191,1998,1,1,Australian Grand Prix,2024-10-07T11:40:53.013Z,null
192,1998,2,18,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,null
193,1998,3,25,Argentine Grand Prix,2024-10-07T11:40:53.013Z,null
194,1998,4,21,San Marino Grand Prix,2024-10-07T11:40:53.013Z,null
195,1998,5,4,Spanish Grand Prix,2024-10-07T11:40:53.013Z,null
196,1998,6,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
197,1998,7,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
198,1998,8,8,French Grand Prix,2024-10-07T11:40:53.013Z,null
199,1998,9,9,British Grand Prix,2024-10-07T11:40:53.013Z,null
200,1998,10,23,Austrian Grand Prix,2024-10-07T11:40:53.013Z,null
201,1998,11,10,German Grand Prix,2024-10-07T11:40:53.013Z,null
202,1998,12,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,null
203,1998,13,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
204,1998,14,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
205,1998,15,20,Luxembourg Grand Prix,2024-10-07T11:40:53.013Z,null
206,1998,16,22,Japanese Grand Prix,2024-10-07T11:40:53.013Z,null
289,1992,1,30,South African Grand Prix,2024-10-07T11:40:53.013Z,null
290,1992,2,32,Mexican Grand Prix,2024-10-07T11:40:53.013Z,null
291,1992,3,18,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,null
292,1992,4,4,Spanish Grand Prix,2024-10-07T11:40:53.013Z,null
293,1992,5,21,San Marino Grand Prix,2024-10-07T11:40:53.013Z,null
294,1992,6,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
295,1992,7,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
296,1992,8,8,French Grand Prix,2024-10-07T11:40:53.013Z,null
297,1992,9,9,British Grand Prix,2024-10-07T11:40:53.013Z,null
298,1992,10,10,German Grand Prix,2024-10-07T11:40:53.013Z,null
299,1992,11,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,null
300,1992,12,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
301,1992,13,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
302,1992,14,27,Portuguese Grand Prix,2024-10-07T11:40:53.013Z,null
303,1992,15,22,Japanese Grand Prix,2024-10-07T11:40:53.013Z,null
304,1992,16,29,Australian Grand Prix,2024-10-07T11:40:53.013Z,null
372,1988,1,36,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,null
373,1988,2,21,San Marino Grand Prix,2024-10-07T11:40:53.013Z,null
374,1988,3,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
375,1988,4,32,Mexican Grand Prix,2024-10-07T11:40:53.013Z,null
376,1988,5,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
377,1988,6,37,Detroit Grand Prix,2024-10-07T11:40:53.013Z,null
378,1988,7,34,French Grand Prix,2024-10-07T11:40:53.013Z,null
379,1988,8,9,British Grand Prix,2024-10-07T11:40:53.013Z,null
380,1988,9,10,German Grand Prix,2024-10-07T11:40:53.013Z,null
381,1988,10,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,null
382,1988,11,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
383,1988,12,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
384,1988,13,27,Portuguese Grand Prix,2024-10-07T11:40:53.013Z,null
385,1988,14,26,Spanish Grand Prix,2024-10-07T11:40:53.013Z,null
386,1988,15,22,Japanese Grand Prix,2024-10-07T11:40:53.013Z,null
387,1988,16,29,Australian Grand Prix,2024-10-07T11:40:53.013Z,null
620,1972,1,25,Argentine Grand Prix,2024-10-07T11:40:53.013Z,null
621,1972,2,30,South African Grand Prix,2024-10-07T11:40:53.013Z,null
622,1972,3,45,Spanish Grand Prix,2024-10-07T11:40:53.013Z,null
623,1972,4,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
624,1972,5,50,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
625,1972,6,51,French Grand Prix,2024-10-07T11:40:53.013Z,null
626,1972,7,38,British Grand Prix,2024-10-07T11:40:53.013Z,null
627,1972,8,20,German Grand Prix,2024-10-07T11:40:53.013Z,null
628,1972,9,23,Austrian Grand Prix,2024-10-07T11:40:53.013Z,null
629,1972,10,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
630,1972,11,48,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
631,1972,12,46,United States Grand Prix,2024-10-07T11:40:53.013Z,null
667,1968,1,30,South African Grand Prix,2024-10-07T11:40:53.013Z,null
668,1968,2,45,Spanish Grand Prix,2024-10-07T11:40:53.013Z,null
669,1968,3,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
670,1968,4,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
671,1968,5,39,Dutch Grand Prix,2024-10-07T11:40:53.013Z,null
672,1968,6,53,French Grand Prix,2024-10-07T11:40:53.013Z,null
673,1968,7,38,British Grand Prix,2024-10-07T11:40:53.013Z,null
674,1968,8,20,German Grand Prix,2024-10-07T11:40:53.013Z,null
675,1968,9,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
676,1968,10,52,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
677,1968,11,46,United States Grand Prix,2024-10-07T11:40:53.013Z,null
678,1968,12,32,Mexican Grand Prix,2024-10-07T11:40:53.013Z,null
679,1967,1,30,South African Grand Prix,2024-10-07T11:40:53.013Z,null
680,1967,2,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
681,1967,3,39,Dutch Grand Prix,2024-10-07T11:40:53.013Z,null
682,1967,4,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
683,1967,5,54,French Grand Prix,2024-10-07T11:40:53.013Z,null
684,1967,6,9,British Grand Prix,2024-10-07T11:40:53.013Z,null
685,1967,7,20,German Grand Prix,2024-10-07T11:40:53.013Z,null
686,1967,8,48,Canadian Grand Prix,2024-10-07T11:40:53.013Z,null
687,1967,9,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
688,1967,10,46,United States Grand Prix,2024-10-07T11:40:53.013Z,null
689,1967,11,32,Mexican Grand Prix,2024-10-07T11:40:53.013Z,null
746,1960,1,25,Argentine Grand Prix,2024-10-07T11:40:53.013Z,null
747,1960,2,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
748,1960,3,19,Indianapolis 500,2024-10-07T11:40:53.013Z,null
749,1960,4,39,Dutch Grand Prix,2024-10-07T11:40:53.013Z,null
750,1960,5,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
751,1960,6,55,French Grand Prix,2024-10-07T11:40:53.013Z,null
752,1960,7,9,British Grand Prix,2024-10-07T11:40:53.013Z,null
753,1960,8,59,Portuguese Grand Prix,2024-10-07T11:40:53.013Z,null
754,1960,9,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
755,1960,10,60,United States Grand Prix,2024-10-07T11:40:53.013Z,null
719,1963,1,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
720,1963,2,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
721,1963,3,39,Dutch Grand Prix,2024-10-07T11:40:53.013Z,null
722,1963,4,55,French Grand Prix,2024-10-07T11:40:53.013Z,null
723,1963,5,9,British Grand Prix,2024-10-07T11:40:53.013Z,null
724,1963,6,20,German Grand Prix,2024-10-07T11:40:53.013Z,null
725,1963,7,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
726,1963,8,46,United States Grand Prix,2024-10-07T11:40:53.013Z,null
727,1963,9,32,Mexican Grand Prix,2024-10-07T11:40:53.013Z,null
728,1963,10,56,South African Grand Prix,2024-10-07T11:40:53.013Z,null
709,1964,1,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
710,1964,2,39,Dutch Grand Prix,2024-10-07T11:40:53.013Z,null
711,1964,3,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
712,1964,4,53,French Grand Prix,2024-10-07T11:40:53.013Z,null
713,1964,5,38,British Grand Prix,2024-10-07T11:40:53.013Z,null
714,1964,6,20,German Grand Prix,2024-10-07T11:40:53.013Z,null
715,1964,7,57,Austrian Grand Prix,2024-10-07T11:40:53.013Z,null
716,1964,8,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
717,1964,9,46,United States Grand Prix,2024-10-07T11:40:53.013Z,null
718,1964,10,32,Mexican Grand Prix,2024-10-07T11:40:53.013Z,null
729,1962,1,39,Dutch Grand Prix,2024-10-07T11:40:53.013Z,null
730,1962,2,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
731,1962,3,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,null
732,1962,4,53,French Grand Prix,2024-10-07T11:40:53.013Z,null
733,1962,5,58,British Grand Prix,2024-10-07T11:40:53.013Z,null
734,1962,6,20,German Grand Prix,2024-10-07T11:40:53.013Z,null
735,1962,7,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
736,1962,8,46,United States Grand Prix,2024-10-07T11:40:53.013Z,null
737,1962,9,56,South African Grand Prix,2024-10-07T11:40:53.013Z,null
776,1957,1,25,Argentine Grand Prix,2024-10-07T11:40:53.013Z,null
777,1957,2,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,null
778,1957,3,19,Indianapolis 500,2024-10-07T11:40:53.013Z,null
779,1957,4,53,French Grand Prix,2024-10-07T11:40:53.013Z,null
780,1957,5,58,British Grand Prix,2024-10-07T11:40:53.013Z,null
781,1957,6,20,German Grand Prix,2024-10-07T11:40:53.013Z,null
782,1957,7,65,Pescara Grand Prix,2024-10-07T11:40:53.013Z,null
783,1957,8,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,null
1010,2019,1,1,Australian Grand Prix,2024-10-07T11:40:53.013Z,2019-03-17T05:10:00.000Z
1011,2019,2,3,Bahrain Grand Prix,2024-10-07T11:40:53.013Z,2019-03-31T15:10:00.000Z
1012,2019,3,17,Chinese Grand Prix,2024-10-07T11:40:53.013Z,2019-04-14T06:10:00.000Z
1013,2019,4,73,Azerbaijan Grand Prix,2024-10-07T11:40:53.013Z,2019-04-28T12:10:00.000Z
1014,2019,5,4,Spanish Grand Prix,2024-10-07T11:40:53.013Z,2019-05-12T13:10:00.000Z
1015,2019,6,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,2019-05-26T13:10:00.000Z
1016,2019,7,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,2019-06-09T18:10:00.000Z
1017,2019,8,34,French Grand Prix,2024-10-07T11:40:53.013Z,2019-06-23T13:10:00.000Z
1018,2019,9,70,Austrian Grand Prix,2024-10-07T11:40:53.013Z,2019-06-30T13:10:00.000Z
1019,2019,10,9,British Grand Prix,2024-10-07T11:40:53.013Z,2019-07-14T13:10:00.000Z
1020,2019,11,10,German Grand Prix,2024-10-07T11:40:53.013Z,2019-07-28T13:10:00.000Z
1021,2019,12,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,2019-08-04T13:10:00.000Z
1022,2019,13,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,2019-09-01T13:10:00.000Z
1023,2019,14,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,2019-09-08T13:10:00.000Z
1024,2019,15,15,Singapore Grand Prix,2024-10-07T11:40:53.013Z,2019-09-22T12:10:00.000Z
1025,2019,16,71,Russian Grand Prix,2024-10-07T11:40:53.013Z,2019-09-29T11:10:00.000Z
1026,2019,17,22,Japanese Grand Prix,2024-10-07T11:40:53.013Z,2019-10-13T05:10:00.000Z
1027,2019,18,32,Mexican Grand Prix,2024-10-07T11:40:53.013Z,2019-10-27T19:10:00.000Z
1028,2019,19,69,United States Grand Prix,2024-10-07T11:40:53.013Z,2019-11-03T19:10:00.000Z
1029,2019,20,18,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,2019-11-17T17:10:00.000Z
1030,2019,21,24,Abu Dhabi Grand Prix,2024-10-07T11:40:53.013Z,2019-12-01T13:10:00.000Z
860,2012,1,1,Australian Grand Prix,2024-10-07T11:40:53.013Z,2012-03-18T06:00:00.000Z
861,2012,2,2,Malaysian Grand Prix,2024-10-07T11:40:53.013Z,2012-03-25T08:00:00.000Z
862,2012,3,17,Chinese Grand Prix,2024-10-07T11:40:53.013Z,2012-04-15T07:00:00.000Z
863,2012,4,3,Bahrain Grand Prix,2024-10-07T11:40:53.013Z,2012-04-22T12:00:00.000Z
864,2012,5,4,Spanish Grand Prix,2024-10-07T11:40:53.013Z,2012-05-13T12:00:00.000Z
865,2012,6,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,2012-05-27T12:00:00.000Z
866,2012,7,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,2012-06-10T18:00:00.000Z
867,2012,8,12,European Grand Prix,2024-10-07T11:40:53.013Z,2012-06-24T12:00:00.000Z
868,2012,9,9,British Grand Prix,2024-10-07T11:40:53.013Z,2012-07-08T12:00:00.000Z
869,2012,10,10,German Grand Prix,2024-10-07T11:40:53.013Z,2012-07-22T12:00:00.000Z
870,2012,11,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,2012-07-29T12:00:00.000Z
871,2012,12,13,Belgian Grand Prix,2024-10-07T11:40:53.013Z,2012-09-02T12:00:00.000Z
872,2012,13,14,Italian Grand Prix,2024-10-07T11:40:53.013Z,2012-09-09T12:00:00.000Z
873,2012,14,15,Singapore Grand Prix,2024-10-07T11:40:53.013Z,2012-09-23T12:00:00.000Z
874,2012,15,22,Japanese Grand Prix,2024-10-07T11:40:53.013Z,2012-10-07T06:00:00.000Z
875,2012,16,35,Korean Grand Prix,2024-10-07T11:40:53.013Z,2012-10-14T06:00:00.000Z
876,2012,17,68,Indian Grand Prix,2024-10-07T11:40:53.013Z,2012-10-28T09:30:00.000Z
877,2012,18,24,Abu Dhabi Grand Prix,2024-10-07T11:40:53.013Z,2012-11-04T13:00:00.000Z
878,2012,19,69,United States Grand Prix,2024-10-07T11:40:53.013Z,2012-11-18T19:00:00.000Z
879,2012,20,18,Brazilian Grand Prix,2024-10-07T11:40:53.013Z,2012-11-25T16:00:00.000Z
880,2013,1,1,Australian Grand Prix,2024-10-07T11:40:53.013Z,2013-03-17T06:00:00.000Z
881,2013,2,2,Malaysian Grand Prix,2024-10-07T11:40:53.013Z,2013-03-24T08:00:00.000Z
882,2013,3,17,Chinese Grand Prix,2024-10-07T11:40:53.013Z,2013-04-14T07:00:00.000Z
883,2013,4,3,Bahrain Grand Prix,2024-10-07T11:40:53.013Z,2013-04-21T12:00:00.000Z
884,2013,5,4,Spanish Grand Prix,2024-10-07T11:40:53.013Z,2013-05-12T12:00:00.000Z
885,2013,6,6,Monaco Grand Prix,2024-10-07T11:40:53.013Z,2013-05-26T12:00:00.000Z
886,2013,7,7,Canadian Grand Prix,2024-10-07T11:40:53.013Z,2013-06-09T18:00:00.000Z
887,2013,8,9,British Grand Prix,2024-10-07T11:40:53.013Z,2013-06-30T12:00:00.000Z
888,2013,9,20,German Grand Prix,2024-10-07T11:40:53.013Z,2013-07-07T12:00:00.000Z
890,2013,10,11,Hungarian Grand Prix,2024-10-07T11:40:53.013Z,2013-07-28T12:00:00.000Z
